Distance,Speed,Throttle,Brake,RPM,nGear
4380.484722222221,286.0,100.0,False,11277.0,7
4406.093333333332,289.0,100.0,False,11417.0,7
4428.804444444443,292.0,100.0,False,11379.0,7
4451.593333333332,293.0,100.0,False,11453.0,7
4471.193333333332,294.0,100.0,False,11581.0,7
4504.193333333333,297.0,100.0,False,11704.0,7
4517.437777777777,298.0,100.0,False,11641.0,7
4530.682222222222,298.0,100.0,False,10753.0,7
4547.404444444444,301.0,100.0,False,10598.0,8
4567.537777777778,302.0,100.0,False,10607.0,8
4594.56,304.0,100.0,False,10629.0,8
4631.837777777778,305.0,100.0,False,10694.0,8
4648.866944444445,305.0,100.0,False,10651.0,8
4665.811388888888,305.0,100.0,False,10681.0,8
4696.511388888888,307.0,99.0,False,10684.0,8
4716.911388888889,306.0,100.0,False,10699.0,8
4737.378055555555,307.0,100.0,False,10714.0,8
4761.411388888889,309.0,100.0,False,10734.0,8
4788.789166666666,308.0,100.0,False,10733.0,8
4819.589166666667,308.0,100.0,False,10775.0,8
4853.9225,309.0,100.0,False,10777.0,8
4870.978055555555,307.0,85.0,False,10751.0,8
4887.644722222222,300.0,11.0,True,10335.0,8
4903.422500000001,284.0,5.0,True,9784.0,8
4936.089166666667,245.0,5.0,True,9376.0,7
4963.160833333333,222.0,6.0,True,10604.0,6
4975.105277777778,215.0,6.0,False,11220.0,6
4986.883055555555,212.0,12.0,False,11015.0,5
5007.583055555555,207.0,32.0,False,10756.0,5
5021.049722222222,202.0,46.0,False,10748.0,5
5045.983055555555,204.0,78.0,False,10883.0,5
5064.294166666667,206.0,98.0,False,10942.0,5
5080.6275,210.0,100.0,False,11089.0,5
5099.560833333333,213.0,100.0,False,11251.0,5
5109.160833333332,216.0,100.0,False,11352.0,5
5123.754722222221,218.0,100.0,False,11485.0,5
5141.1769444444435,224.0,100.0,False,11764.0,5
5156.310277777777,227.0,100.0,False,12088.0,5
5166.621388888889,232.0,99.0,False,11248.0,5
5177.021388888888,234.0,99.0,False,10399.0,6
5187.465833333333,235.0,100.0,False,10565.0,6
5203.465833333333,240.0,100.0,False,10727.0,6
5216.965833333333,243.0,100.0,False,10836.0,6
5236.099166666666,246.0,100.0,False,11032.0,6
5252.699166666665,249.0,100.0,False,11167.0,6
5280.699166666665,252.0,100.0,False,11265.0,6
5311.621388888888,253.0,99.0,False,11339.0,6
5331.299166666666,253.0,99.0,False,11272.0,6
5356.199166666665,249.0,100.0,False,11108.0,6
5367.132499999999,246.0,82.0,True,10941.0,6
5390.185833333332,208.0,3.0,True,9706.0,6
5402.1191666666655,179.0,0.0,True,8236.0,6
5409.585833333332,168.0,0.0,True,8516.0,6
5420.941388888888,146.0,0.0,True,9441.0,6
5427.208055555554,141.0,0.0,True,9910.0,6
5436.6080555555545,141.0,0.0,True,9631.0,3
5448.208055555555,116.0,0.0,True,10464.0,2
5461.408055555555,108.0,1.0,True,9402.0,2
5465.985833333332,103.0,2.0,True,9295.0,2
5479.213333333332,99.0,23.0,False,9025.0,2
5488.279999999999,102.0,41.0,False,9538.0,2
5492.857777777776,103.0,48.0,False,9924.0,2
5501.568888888887,112.0,64.0,False,10369.0,2
5509.368888888887,117.0,42.0,False,9109.0,2
5523.546666666665,116.0,24.0,False,8526.0,3
5532.724444444443,118.0,32.0,False,8733.0,3
5543.213333333332,118.0,38.0,False,8794.0,3
5548.457777777777,118.0,48.0,False,8994.0,3
5553.924444444443,123.0,55.0,False,9385.0,3
5562.3244444444435,126.0,53.0,False,9715.0,3
5569.546666666666,130.0,63.0,False,9984.0,3
5583.546666666666,140.0,74.0,False,10551.0,3
5596.791111111111,149.0,81.0,False,11376.0,3
5603.679999999999,155.0,83.0,False,11741.0,3
5610.791111111111,160.0,86.0,False,12228.0,3
5619.957777777777,165.0,89.0,False,10968.0,3
5627.598611111111,173.0,90.0,False,11133.0,4
5641.909722222222,184.0,91.0,False,11705.0,4
5654.709722222221,192.0,94.0,False,12187.0,4
5668.176388888888,202.0,100.0,False,10839.0,4
5686.843055555554,210.0,100.0,False,11337.0,5
5696.30972222222,213.0,100.0,False,11446.0,5
5713.498611111109,221.0,100.0,False,11831.0,5
5723.454166666665,224.0,100.0,False,12027.0,5
5741.576388888887,233.0,100.0,False,10627.0,5
5754.743055555554,237.0,100.0,False,10701.0,6
5787.344166666666,244.0,100.0,False,10968.0,6
5815.344166666665,252.0,100.0,False,11434.0,6
